nestID,day1,end.int,expos,middate,al,xstage,survive,trials,year,district,exclosure,crab,inidate.centered,tmax,prcp,wsf2,year.f,clutch
08PIPLOI11,174,175,1,174.5,11.5,incub,1,1,2008,OI,1,0,22,29.4,0,6.7,2008,4
08PIPLOI11,175,176,1,175.5,12.5,incub,1,1,2008,OI,1,0,22,25.6,8.1,8.9,2008,4
08PIPLOI11,176,177,1,176.5,13.5,incub,1,1,2008,OI,1,0,22,29.4,0,6.3,2008,4
08PIPLOI11,177,178,1,177.5,14.5,incub,1,1,2008,OI,1,0,22,29.4,0,6.3,2008,4
08PIPLOI11,178,182,4,180,17,incub,1,1,2008,OI,1,0,22,30,0,8.9,2008,4
08PIPLOI11,182,183,1,182.5,19.5,incub,1,1,2008,OI,1,0,22,28.9,0.3,10.3,2008,4
08PIPLOI11,183,184,1,183.5,20.5,incub,1,1,2008,OI,1,0,22,28.9,0,8.9,2008,4
08PIPLOI11,184,186,2,185,22,incub,1,1,2008,OI,1,0,22,30.6,0,7.2,2008,4
08PIPLOI11,186,188,2,187,24,incub,1,1,2008,OI,1,0,22,29.4,0,7.6,2008,4
08PIPLOI11,188,190,2,189,26,incub,1,1,2008,OI,1,0,22,28.3,19.1,9.8,2008,4
08PIPLOI11,190,191,1,190.5,27.5,incub,1,1,2008,OI,1,0,22,29.4,0,8,2008,4
08PIPLOI11,191,192,1,191.5,28.5,incub,1,1,2008,OI,1,0,22,26.7,7.1,8.9,2008,4
08PIPLOI11,192,193,1,192.5,29.5,incub,1,1,2008,OI,1,0,22,28.9,0,6.3,2008,4
09PIPLHI01,122,124,2,123,2,lay,1,1,2009,HI,0,0,-9,24.4,0,9.4,2009,4
09PIPLHI01,124,126,2,125,4,lay,1,1,2009,HI,0,0,-9,24.4,0.5,9.4,2009,4
09PIPLHI01,126,127,1,126.5,5.5,lay,1,1,2009,HI,0,0,-9,25,0,6.7,2009,4
09PIPLHI01,127,128,1,127.5,6.5,incub,1,1,2009,HI,1,0,-9,23.3,1.3,10.7,2009,4
09PIPLHI01,128,129,1,128.5,7.5,incub,1,1,2009,HI,1,0,-9,24.4,0,7.6,2009,4
09PIPLHI01,129,130,1,129.5,8.5,incub,1,1,2009,HI,1,0,-9,24.4,0,10.3,2009,4
09PIPLHI01,130,131,1,130.5,9.5,incub,1,1,2009,HI,1,0,-9,23.9,0,6.3,2009,4
09PIPLHI01,131,132,1,131.5,10.5,incub,1,1,2009,HI,1,0,-9,21.1,7.1,9.8,2009,4
09PIPLHI01,132,133,1,132.5,11.5,incub,1,1,2009,HI,1,0,-9,20.6,0,5.8,2009,4
09PIPLHI01,133,134,1,133.5,12.5,incub,1,1,2009,HI,1,0,-9,22.8,0,9.4,2009,4
09PIPLHI01,134,135,1,134.5,13.5,incub,1,1,2009,HI,1,0,-9,25,0,11.6,2009,4
09PIPLHI01,135,136,1,135.5,14.5,incub,1,1,2009,HI,1,0,-9,23.9,52.8,6.3,2009,4
09PIPLHI01,136,137,1,136.5,15.5,incub,1,1,2009,HI,1,0,-9,24.4,6.1,8,2009,4
09PIPLHI01,137,138,1,137.5,16.5,incub,1,1,2009,HI,1,0,-9,25.6,17,9.8,2009,4
09PIPLHI01,138,139,1,138.5,17.5,incub,1,1,2009,HI,1,0,-9,12.8,15.5,10.3,2009,4
09PIPLHI01,139,140,1,139.5,18.5,incub,1,1,2009,HI,1,0,-9,16.1,0,10.3,2009,4
09PIPLHI01,140,141,1,140.5,19.5,incub,1,1,2009,HI,1,0,-9,20.6,0,8,2009,4
09PIPLHI01,141,142,1,141.5,20.5,incub,1,1,2009,HI,1,0,-9,25.6,0,5.8,2009,4
09PIPLHI01,142,143,1,142.5,21.5,incub,1,1,2009,HI,1,0,-9,26.1,0,3.6,2009,4
09PIPLHI01,143,145,2,144,23,incub,1,1,2009,HI,1,0,-9,26.7,0,6.3,2009,4
09PIPLHI01,145,146,1,145.5,24.5,incub,1,1,2009,HI,1,1,-9,25,6.4,7.2,2009,4
09PIPLHI01,146,147,1,146.5,25.5,incub,1,1,2009,HI,1,0,-9,27.8,0.3,5.4,2009,4
09PIPLHI01,147,148,1,147.5,26.5,incub,1,1,2009,HI,1,0,-9,26.1,1.3,7.6,2009,4
09PIPLHI01,148,149,1,148.5,27.5,incub,1,1,2009,HI,1,0,-9,25.6,0,5.8,2009,4
09PIPLHI01,149,150,1,149.5,28.5,incub,1,1,2009,HI,1,0,-9,27.2,0,7.6,2009,4
09PIPLHI01,150,151,1,150.5,29.5,incub,1,1,2009,HI,1,0,-9,25,0,6.7,2009,4
09PIPLHI01,151,152,1,151.5,30.5,incub,1,1,2009,HI,1,1,-9,26.7,0,6.3,2009,4
09PIPLHI01,152,153,1,152.5,31.5,incub,1,1,2009,HI,1,0,-9,28.3,0,6.7,2009,4
09PIPLHI02,123,124,1,123.5,4.5,lay,1,1,2009,HI,0,0,-11,24.4,0,9.4,2009,4
09PIPLHI02,124,126,2,125,6,lay,1,1,2009,HI,1,0,-11,24.4,0.5,9.4,2009,4
09PIPLHI02,126,127,1,126.5,7.5,incub,1,1,2009,HI,1,0,-11,25,0,6.7,2009,4
09PIPLHI02,127,128,1,127.5,8.5,incub,1,1,2009,HI,1,0,-11,23.3,1.3,10.7,2009,4
09PIPLHI02,128,129,1,128.5,9.5,incub,1,1,2009,HI,1,0,-11,24.4,0,7.6,2009,4
09PIPLHI02,129,130,1,129.5,10.5,incub,1,1,2009,HI,1,0,-11,24.4,0,10.3,2009,4
09PIPLHI02,130,131,1,130.5,11.5,incub,1,1,2009,HI,1,0,-11,23.9,0,6.3,2009,4
09PIPLHI02,131,133,2,132,13,incub,1,1,2009,HI,1,0,-11,21.1,7.1,9.8,2009,4
09PIPLHI02,133,134,1,133.5,14.5,incub,1,1,2009,HI,1,0,-11,22.8,0,9.4,2009,4
09PIPLHI02,134,135,1,134.5,15.5,incub,1,1,2009,HI,1,0,-11,25,0,11.6,2009,4
09PIPLHI02,135,136,1,135.5,16.5,incub,1,1,2009,HI,1,0,-11,23.9,52.8,6.3,2009,4
09PIPLHI02,136,137,1,136.5,17.5,incub,1,1,2009,HI,1,0,-11,24.4,6.1,8,2009,4
09PIPLHI02,137,138,1,137.5,18.5,incub,1,1,2009,HI,1,0,-11,25.6,17,9.8,2009,4
09PIPLHI02,138,139,1,138.5,19.5,incub,1,1,2009,HI,1,0,-11,12.8,15.5,10.3,2009,4
09PIPLHI02,139,140,1,139.5,20.5,incub,1,1,2009,HI,1,0,-11,16.1,0,10.3,2009,4
09PIPLHI02,140,141,1,140.5,21.5,incub,1,1,2009,HI,1,0,-11,20.6,0,8,2009,4
09PIPLHI02,141,142,1,141.5,22.5,incub,1,1,2009,HI,1,0,-11,25.6,0,5.8,2009,4
09PIPLHI02,142,143,1,142.5,23.5,incub,1,1,2009,HI,1,0,-11,26.1,0,3.6,2009,4
09PIPLHI02,143,144,1,143.5,24.5,incub,1,1,2009,HI,1,0,-11,26.7,0,6.3,2009,4
09PIPLHI02,144,145,1,144.5,25.5,incub,1,1,2009,HI,1,1,-11,25.6,1,5.8,2009,4
09PIPLHI02,145,146,1,145.5,26.5,incub,1,1,2009,HI,1,0,-11,25,6.4,7.2,2009,4
09PIPLHI02,146,147,1,146.5,27.5,incub,1,1,2009,HI,1,0,-11,27.8,0.3,5.4,2009,4
09PIPLHI02,147,148,1,147.5,28.5,incub,1,1,2009,HI,1,0,-11,26.1,1.3,7.6,2009,4
09PIPLHI02,148,149,1,148.5,29.5,incub,1,1,2009,HI,1,0,-11,25.6,0,5.8,2009,4
09PIPLHI02,149,150,1,149.5,30.5,incub,1,1,2009,HI,1,0,-11,27.2,0,7.6,2009,4
09PIPLHI05,129,130,1,129.5,6.5,incub,1,1,2009,HI,1,0,-7,24.4,0,10.3,2009,4
09PIPLHI05,130,131,1,130.5,7.5,incub,1,1,2009,HI,1,0,-7,23.9,0,6.3,2009,4
09PIPLHI05,131,133,2,132,9,incub,1,1,2009,HI,1,0,-7,21.1,7.1,9.8,2009,4
09PIPLHI05,133,134,1,133.5,10.5,incub,1,1,2009,HI,1,0,-7,22.8,0,9.4,2009,4
09PIPLHI05,134,135,1,134.5,11.5,incub,1,1,2009,HI,1,0,-7,25,0,11.6,2009,4
09PIPLHI05,135,136,1,135.5,12.5,incub,1,1,2009,HI,1,0,-7,23.9,52.8,6.3,2009,4
09PIPLHI05,136,137,1,136.5,13.5,incub,1,1,2009,HI,1,0,-7,24.4,6.1,8,2009,4
09PIPLHI05,137,140,3,138.5,15.5,incub,1,1,2009,HI,1,0,-7,25.6,17,9.8,2009,4
09PIPLHI05,140,141,1,140.5,17.5,incub,1,1,2009,HI,1,0,-7,20.6,0,8,2009,4
09PIPLHI05,141,142,1,141.5,18.5,incub,1,1,2009,HI,1,0,-7,25.6,0,5.8,2009,4
09PIPLHI05,142,143,1,142.5,19.5,incub,1,1,2009,HI,1,0,-7,26.1,0,3.6,2009,4
09PIPLHI05,143,144,1,143.5,20.5,incub,1,1,2009,HI,1,0,-7,26.7,0,6.3,2009,4
09PIPLHI05,144,145,1,144.5,21.5,incub,1,1,2009,HI,1,0,-7,25.6,1,5.8,2009,4
09PIPLHI05,145,146,1,145.5,22.5,incub,1,1,2009,HI,1,0,-7,25,6.4,7.2,2009,4
09PIPLHI05,146,147,1,146.5,23.5,incub,1,1,2009,HI,1,0,-7,27.8,0.3,5.4,2009,4
09PIPLHI05,147,148,1,147.5,24.5,incub,1,1,2009,HI,1,0,-7,26.1,1.3,7.6,2009,4
09PIPLHI05,148,149,1,148.5,25.5,incub,1,1,2009,HI,1,0,-7,25.6,0,5.8,2009,4
09PIPLHI05,149,150,1,149.5,26.5,incub,1,1,2009,HI,1,0,-7,27.2,0,7.6,2009,4
09PIPLHI05,150,151,1,150.5,27.5,incub,1,1,2009,HI,1,0,-7,25,0,6.7,2009,4
09PIPLHI05,151,152,1,151.5,28.5,incub,1,1,2009,HI,1,0,-7,26.7,0,6.3,2009,4
09PIPLHI06,132,133,1,132.5,6,incub,1,1,2009,HI,1,0,-3.5,20.6,0,5.8,2009,3
09PIPLHI06,133,134,1,133.5,7,incub,1,1,2009,HI,1,0,-3.5,22.8,0,9.4,2009,3
09PIPLHI06,134,135,1,134.5,8,incub,1,1,2009,HI,1,0,-3.5,25,0,11.6,2009,3
09PIPLHI06,135,136,1,135.5,9,incub,1,1,2009,HI,1,0,-3.5,23.9,52.8,6.3,2009,3
09PIPLHI06,136,137,1,136.5,10,incub,1,1,2009,HI,1,0,-3.5,24.4,6.1,8,2009,3
09PIPLHI06,137,140,3,138.5,12,incub,1,1,2009,HI,1,0,-3.5,25.6,17,9.8,2009,3
09PIPLHI06,140,141,1,140.5,14,incub,1,1,2009,HI,1,0,-3.5,20.6,0,8,2009,3
09PIPLHI06,141,142,1,141.5,15,incub,1,1,2009,HI,1,0,-3.5,25.6,0,5.8,2009,3
09PIPLHI06,142,143,1,142.5,16,incub,1,1,2009,HI,1,0,-3.5,26.1,0,3.6,2009,3
09PIPLHI06,143,144,1,143.5,17,incub,1,1,2009,HI,1,0,-3.5,26.7,0,6.3,2009,3
09PIPLHI06,144,145,1,144.5,18,incub,1,1,2009,HI,1,0,-3.5,25.6,1,5.8,2009,3
09PIPLHI06,145,146,1,145.5,19,incub,1,1,2009,HI,1,0,-3.5,25,6.4,7.2,2009,3
09PIPLHI06,146,147,1,146.5,20,incub,1,1,2009,HI,1,0,-3.5,27.8,0.3,5.4,2009,3
09PIPLHI06,147,148,1,147.5,21,incub,1,1,2009,HI,1,0,-3.5,26.1,1.3,7.6,2009,3
09PIPLHI06,148,149,1,148.5,22,incub,1,1,2009,HI,1,0,-3.5,25.6,0,5.8,2009,3
09PIPLHI06,149,150,1,149.5,23,incub,1,1,2009,HI,1,0,-3.5,27.2,0,7.6,2009,3
09PIPLHI06,150,151,1,150.5,24,incub,1,1,2009,HI,1,0,-3.5,25,0,6.7,2009,3
09PIPLHI06,151,152,1,151.5,25,incub,1,1,2009,HI,1,0,-3.5,26.7,0,6.3,2009,3
09PIPLHI06,152,153,1,152.5,26,incub,1,1,2009,HI,1,0,-3.5,28.3,0,6.7,2009,3
09PIPLHI06,153,154,1,153.5,27,incub,1,1,2009,HI,1,0,-3.5,27.2,0,6.3,2009,3
09PIPLHI06,154,155,1,154.5,28,incub,1,1,2009,HI,1,0,-3.5,27.2,0,7.2,2009,3
09PIPLHI06,155,156,1,155.5,29,incub,1,1,2009,HI,1,0,-3.5,27.8,0,7.2,2009,3
09PIPLHI06,156,157,1,156.5,30,incub,1,1,2009,HI,1,0,-3.5,26.1,6.9,10.7,2009,3
09PIPLHI08,137,138,1,137.5,4.5,lay,1,1,2009,HI,0,0,3,25.6,17,9.8,2009,4
09PIPLHI08,138,139,1,138.5,5.5,lay,1,1,2009,HI,0,0,3,12.8,15.5,10.3,2009,4
09PIPLHI08,139,140,1,139.5,6.5,incub,1,1,2009,HI,1,0,3,16.1,0,10.3,2009,4
09PIPLHI08,140,141,1,140.5,7.5,incub,1,1,2009,HI,1,0,3,20.6,0,8,2009,4
09PIPLHI08,141,142,1,141.5,8.5,incub,1,1,2009,HI,1,0,3,25.6,0,5.8,2009,4
09PIPLHI08,142,143,1,142.5,9.5,incub,1,1,2009,HI,1,0,3,26.1,0,3.6,2009,4
09PIPLHI08,143,144,1,143.5,10.5,incub,1,1,2009,HI,1,0,3,26.7,0,6.3,2009,4
09PIPLHI08,144,145,1,144.5,11.5,incub,1,1,2009,HI,1,0,3,25.6,1,5.8,2009,4
09PIPLHI08,145,146,1,145.5,12.5,incub,1,1,2009,HI,1,0,3,25,6.4,7.2,2009,4
09PIPLHI08,146,147,1,146.5,13.5,incub,1,1,2009,HI,1,0,3,27.8,0.3,5.4,2009,4
09PIPLHI08,147,148,1,147.5,14.5,incub,1,1,2009,HI,1,0,3,26.1,1.3,7.6,2009,4
09PIPLHI08,148,149,1,148.5,15.5,incub,1,1,2009,HI,1,0,3,25.6,0,5.8,2009,4
09PIPLHI08,149,150,1,149.5,16.5,incub,1,1,2009,HI,1,0,3,27.2,0,7.6,2009,4
09PIPLHI08,150,151,1,150.5,17.5,incub,1,1,2009,HI,1,0,3,25,0,6.7,2009,4
09PIPLHI08,151,152,1,151.5,18.5,incub,1,1,2009,HI,1,0,3,26.7,0,6.3,2009,4
09PIPLHI08,152,153,1,152.5,19.5,incub,1,1,2009,HI,1,0,3,28.3,0,6.7,2009,4
09PIPLHI08,153,154,1,153.5,20.5,incub,1,1,2009,HI,1,0,3,27.2,0,6.3,2009,4
09PIPLHI08,154,155,1,154.5,21.5,incub,1,1,2009,HI,1,0,3,27.2,0,7.2,2009,4
09PIPLHI08,155,156,1,155.5,22.5,incub,1,1,2009,HI,1,0,3,27.8,0,7.2,2009,4
09PIPLHI08,156,157,1,156.5,23.5,incub,1,1,2009,HI,1,0,3,26.1,6.9,10.7,2009,4
09PIPLHI08,157,158,1,157.5,24.5,incub,1,1,2009,HI,1,0,3,23.3,0.3,7.6,2009,4
09PIPLHI08,158,159,1,158.5,25.5,incub,1,1,2009,HI,1,0,3,25,0,5.4,2009,4
09PIPLHI08,159,160,1,159.5,26.5,incub,1,1,2009,HI,1,0,3,27.2,0,4.5,2009,4
09PIPLHI08,160,161,1,160.5,27.5,incub,1,1,2009,HI,1,0,3,27.8,0.5,5.4,2009,4
09PIPLHI08,161,162,1,161.5,28.5,incub,1,1,2009,HI,1,0,3,27.8,0,5.4,2009,4
09PIPLHI08,162,163,1,162.5,29.5,incub,1,1,2009,HI,1,0,3,29.4,0,5.8,2009,4
09PIPLHI08,163,164,1,163.5,30.5,incub,1,1,2009,HI,1,0,3,28.9,2.8,8,2009,4
09PIPLHI08,164,165,1,164.5,31.5,incub,1,1,2009,HI,1,0,3,28.3,0,5.8,2009,4
09PIPLHI08,165,166,1,165.5,32.5,incub,1,1,2009,HI,1,0,3,27.8,0,6.7,2009,4
09PIPLOI04,124,125,1,124.5,4.5,lay,1,1,2009,OI,0,0,-10,24.4,0.5,9.4,2009,4
09PIPLOI04,125,126,1,125.5,5.5,lay,1,1,2009,OI,0,0,-10,22.8,9.7,16.1,2009,4
09PIPLOI04,126,127,1,126.5,6.5,incub,1,1,2009,OI,1,0,-10,25,0,6.7,2009,4
09PIPLOI04,127,129,2,128,8,incub,1,1,2009,OI,1,0,-10,23.3,1.3,10.7,2009,4
09PIPLOI04,129,130,1,129.5,9.5,incub,1,1,2009,OI,1,0,-10,24.4,0,10.3,2009,4
09PIPLOI04,130,131,1,130.5,10.5,incub,1,1,2009,OI,1,0,-10,23.9,0,6.3,2009,4
09PIPLOI04,131,132,1,131.5,11.5,incub,1,1,2009,OI,1,0,-10,21.1,7.1,9.8,2009,4
09PIPLOI04,132,133,1,132.5,12.5,incub,1,1,2009,OI,1,0,-10,20.6,0,5.8,2009,4
09PIPLOI04,133,134,1,133.5,13.5,incub,1,1,2009,OI,1,0,-10,22.8,0,9.4,2009,4
09PIPLOI04,134,135,1,134.5,14.5,incub,1,1,2009,OI,1,0,-10,25,0,11.6,2009,4
09PIPLOI04,135,136,1,135.5,15.5,incub,1,1,2009,OI,1,0,-10,23.9,52.8,6.3,2009,4
09PIPLOI04,136,137,1,136.5,16.5,incub,1,1,2009,OI,1,0,-10,24.4,6.1,8,2009,4
09PIPLOI04,137,138,1,137.5,17.5,incub,1,1,2009,OI,1,0,-10,25.6,17,9.8,2009,4
09PIPLOI04,138,139,1,138.5,18.5,incub,1,1,2009,OI,1,0,-10,12.8,15.5,10.3,2009,4
09PIPLOI04,139,140,1,139.5,19.5,incub,1,1,2009,OI,1,0,-10,16.1,0,10.3,2009,4
09PIPLOI04,140,141,1,140.5,20.5,incub,1,1,2009,OI,1,0,-10,20.6,0,8,2009,4
09PIPLOI04,141,142,1,141.5,21.5,incub,1,1,2009,OI,1,0,-10,25.6,0,5.8,2009,4
09PIPLOI04,142,143,1,142.5,22.5,incub,0,1,2009,OI,1,0,-10,26.1,0,3.6,2009,4
09PIPLOI04,143,144,1,143.5,23.5,incub,0,1,2009,OI,1,0,-10,26.7,0,6.3,2009,4
09PIPLOI04,144,145,1,144.5,24.5,incub,0,1,2009,OI,1,0,-10,25.6,1,5.8,2009,4
09PIPLOI04,145,146,1,145.5,25.5,incub,0,1,2009,OI,1,0,-10,25,6.4,7.2,2009,4
09PIPLOI07,136,137,1,136.5,4.5,lay,1,1,2009,OI,0,0,2,24.4,6.1,8,2009,4
09PIPLOI07,137,138,1,137.5,5.5,lay,1,1,2009,OI,1,0,2,25.6,17,9.8,2009,4
09PIPLOI07,139,140,1,139.5,7.5,incub,1,1,2009,OI,1,0,2,16.1,0,10.3,2009,4
09PIPLOI07,140,141,1,140.5,8.5,incub,1,1,2009,OI,1,0,2,20.6,0,8,2009,4
09PIPLOI07,141,142,1,141.5,9.5,incub,1,1,2009,OI,1,0,2,25.6,0,5.8,2009,4
09PIPLOI07,142,143,1,142.5,10.5,incub,1,1,2009,OI,1,0,2,26.1,0,3.6,2009,4
09PIPLOI07,143,144,1,143.5,11.5,incub,1,1,2009,OI,1,0,2,26.7,0,6.3,2009,4
09PIPLOI07,144,145,1,144.5,12.5,incub,1,1,2009,OI,1,0,2,25.6,1,5.8,2009,4
09PIPLOI07,145,146,1,145.5,13.5,incub,1,1,2009,OI,1,0,2,25,6.4,7.2,2009,4
09PIPLOI07,146,148,2,147,15,incub,1,1,2009,OI,1,0,2,27.8,0.3,5.4,2009,4
09PIPLOI07,148,149,1,148.5,16.5,incub,1,1,2009,OI,1,0,2,25.6,0,5.8,2009,4
09PIPLOI07,149,150,1,149.5,17.5,incub,1,1,2009,OI,1,0,2,27.2,0,7.6,2009,4
09PIPLOI07,150,151,1,150.5,18.5,incub,1,1,2009,OI,1,0,2,25,0,6.7,2009,4
09PIPLOI07,151,152,1,151.5,19.5,incub,1,1,2009,OI,1,0,2,26.7,0,6.3,2009,4
09PIPLOI07,152,153,1,152.5,20.5,incub,1,1,2009,OI,1,0,2,28.3,0,6.7,2009,4
09PIPLOI07,153,154,1,153.5,21.5,incub,1,1,2009,OI,1,0,2,27.2,0,6.3,2009,4
09PIPLOI07,154,155,1,154.5,22.5,incub,1,1,2009,OI,1,0,2,27.2,0,7.2,2009,4
09PIPLOI07,155,156,1,155.5,23.5,incub,1,1,2009,OI,1,0,2,27.8,0,7.2,2009,4
09PIPLOI07,156,157,1,156.5,24.5,incub,1,1,2009,OI,1,0,2,26.1,6.9,10.7,2009,4
09PIPLOI07,157,158,1,157.5,25.5,incub,1,1,2009,OI,1,0,2,23.3,0.3,7.6,2009,4
09PIPLOI07,158,159,1,158.5,26.5,incub,1,1,2009,OI,1,0,2,25,0,5.4,2009,4
09PIPLOI07,159,160,1,159.5,27.5,incub,1,1,2009,OI,1,0,2,27.2,0,4.5,2009,4
09PIPLOI07,160,161,1,160.5,28.5,incub,1,1,2009,OI,1,0,2,27.8,0.5,5.4,2009,4
09PIPLOI07,161,162,1,161.5,29.5,incub,1,1,2009,OI,1,0,2,27.8,0,5.4,2009,4
09PIPLOI07,162,163,1,162.5,30.5,incub,1,1,2009,OI,1,0,2,29.4,0,5.8,2009,4
09PIPLOI07,163,164,1,163.5,31.5,incub,1,1,2009,OI,1,0,2,28.9,2.8,8,2009,4
09PIPLOI07,164,165,1,164.5,32.5,incub,1,1,2009,OI,1,0,2,28.3,0,5.8,2009,4
09PIPLOI09,142,143,1,142.5,0.5,lay,1,1,2009,OI,0,0,12,26.1,0,3.6,2009,2
09PIPLOI09,143,144,1,143.5,1.5,lay,1,1,2009,OI,0,0,12,26.7,0,6.3,2009,2
09PIPLOI09,144,145,1,144.5,2.5,lay,1,1,2009,OI,0,0,12,25.6,1,5.8,2009,2
09PIPLOI09,145,146,1,145.5,3.5,incub,1,1,2009,OI,0,0,12,25,6.4,7.2,2009,2
09PIPLOI09,146,147,1,146.5,4.5,incub,1,1,2009,OI,1,0,12,27.8,0.3,5.4,2009,2
09PIPLOI09,147,148,1,147.5,5.5,incub,1,1,2009,OI,1,0,12,26.1,1.3,7.6,2009,2
09PIPLOI09,148,149,1,148.5,6.5,incub,1,1,2009,OI,1,0,12,25.6,0,5.8,2009,2
09PIPLOI09,149,150,1,149.5,7.5,incub,1,1,2009,OI,1,0,12,27.2,0,7.6,2009,2
09PIPLOI09,150,151,1,150.5,8.5,incub,1,1,2009,OI,1,0,12,25,0,6.7,2009,2
09PIPLOI09,151,152,1,151.5,9.5,incub,1,1,2009,OI,1,0,12,26.7,0,6.3,2009,2
09PIPLOI09,152,153,1,152.5,10.5,incub,1,1,2009,OI,1,0,12,28.3,0,6.7,2009,2
09PIPLOI09,153,154,1,153.5,11.5,incub,1,1,2009,OI,1,0,12,27.2,0,6.3,2009,2
09PIPLOI09,154,155,1,154.5,12.5,incub,1,1,2009,OI,1,0,12,27.2,0,7.2,2009,2
09PIPLOI09,155,156,1,155.5,13.5,incub,1,1,2009,OI,1,0,12,27.8,0,7.2,2009,2
09PIPLOI09,156,157,1,156.5,14.5,incub,1,1,2009,OI,1,0,12,26.1,6.9,10.7,2009,2
09PIPLOI09,157,158,1,157.5,15.5,incub,1,1,2009,OI,1,0,12,23.3,0.3,7.6,2009,2
09PIPLOI09,158,159,1,158.5,16.5,incub,1,1,2009,OI,1,0,12,25,0,5.4,2009,2
09PIPLOI09,159,160,1,159.5,17.5,incub,1,1,2009,OI,1,0,12,27.2,0,4.5,2009,2
09PIPLOI09,160,161,1,160.5,18.5,incub,1,1,2009,OI,1,1,12,27.8,0.5,5.4,2009,2
09PIPLOI09,161,162,1,161.5,19.5,incub,1,1,2009,OI,1,0,12,27.8,0,5.4,2009,2
09PIPLOI09,162,163,1,162.5,20.5,incub,1,1,2009,OI,1,1,12,29.4,0,5.8,2009,2
09PIPLOI09,163,164,1,163.5,21.5,incub,1,1,2009,OI,1,1,12,28.9,2.8,8,2009,2
09PIPLOI09,164,165,1,164.5,22.5,incub,1,1,2009,OI,1,0,12,28.3,0,5.8,2009,2
09PIPLOI09,165,166,1,165.5,23.5,incub,1,1,2009,OI,1,0,12,27.8,0,6.7,2009,2
09PIPLOI09,166,167,1,166.5,24.5,incub,1,1,2009,OI,1,0,12,26.7,0,5.8,2009,2
09PIPLOI09,167,168,1,167.5,25.5,incub,1,1,2009,OI,1,0,12,24.4,4.6,6.7,2009,2
09PIPLOI09,168,169,1,168.5,26.5,incub,1,1,2009,OI,1,0,12,27.2,0,7.6,2009,2
09PIPLOI09,169,170,1,169.5,27.5,incub,1,1,2009,OI,1,0,12,28.3,0.8,6.3,2009,2
09PIPLOI09,170,171,1,170.5,28.5,incub,1,1,2009,OI,1,0,12,28.9,0,6.3,2009,2
09PIPLOI09,171,172,1,171.5,29.5,incub,1,1,2009,OI,1,0,12,30,0,8,2009,2
09PIPLOI09,172,173,1,172.5,30.5,incub,1,1,2009,OI,1,0,12,31.7,1.8,7.6,2009,2
09PIPLOI09,173,174,1,173.5,31.5,incub,1,1,2009,OI,1,0,12,26.7,1.5,6.7,2009,2
09PIPLOI09,174,175,1,174.5,32.5,incub,1,1,2009,OI,1,0,12,25,12.7,7.2,2009,2
09PIPLOI09,175,176,1,175.5,33.5,incub,1,1,2009,OI,1,0,12,28.3,0.8,5.8,2009,2
09PIPLOI09,176,177,1,176.5,34.5,incub,1,1,2009,OI,1,0,12,30.6,0,5.8,2009,2
09PIPLOI09,177,178,1,177.5,35.5,incub,1,1,2009,OI,1,0,12,30,1.5,8,2009,2
09PIPLOI09,178,179,1,178.5,36.5,incub,1,1,2009,OI,1,1,12,29.4,0,5.8,2009,2
09PIPLOI09,179,180,1,179.5,37.5,incub,1,1,2009,OI,1,1,12,29.4,0,5.8,2009,2
09PIPLOI09,180,181,1,180.5,38.5,incub,1,1,2009,OI,1,0,12,31.7,2.5,6.3,2009,2
09PIPLOI09,181,182,1,181.5,39.5,incub,1,1,2009,OI,1,0,12,30.6,0,7.2,2009,2
09PIPLOI09,182,183,1,182.5,40.5,incub,1,1,2009,OI,1,0,12,30.6,0,6.7,2009,2
09PIPLOI09,183,184,1,183.5,41.5,incub,1,1,2009,OI,1,0,12,30.6,0,7.2,2009,2
09PIPLOI09,184,185,1,184.5,42.5,incub,1,1,2009,OI,1,0,12,28.9,0,5.4,2009,2
09PIPLOI09,185,186,1,185.5,43.5,incub,1,1,2009,OI,1,0,12,29.4,0,6.3,2009,2
09PIPLOI09,186,187,1,186.5,44.5,incub,0,1,2009,OI,1,0,12,28.3,1.5,7.6,2009,2
09PIPLOI10,159,160,1,159.5,15.5,incub,1,1,2009,OI,1,0,14,27.2,0,4.5,2009,4
09PIPLOI10,160,161,1,160.5,16.5,incub,1,1,2009,OI,1,0,14,27.8,0.5,5.4,2009,4
09PIPLOI10,161,162,1,161.5,17.5,incub,1,1,2009,OI,1,0,14,27.8,0,5.4,2009,4
09PIPLOI10,162,163,1,162.5,18.5,incub,1,1,2009,OI,1,0,14,29.4,0,5.8,2009,4
09PIPLOI10,163,164,1,163.5,19.5,incub,1,1,2009,OI,1,0,14,28.9,2.8,8,2009,4
09PIPLOI10,164,165,1,164.5,20.5,incub,1,1,2009,OI,1,0,14,28.3,0,5.8,2009,4
09PIPLOI10,165,166,1,165.5,21.5,incub,1,1,2009,OI,1,1,14,27.8,0,6.7,2009,4
09PIPLOI10,166,167,1,166.5,22.5,incub,1,1,2009,OI,1,0,14,26.7,0,5.8,2009,4
09PIPLOI10,167,168,1,167.5,23.5,incub,1,1,2009,OI,1,1,14,24.4,4.6,6.7,2009,4
09PIPLOI10,168,169,1,168.5,24.5,incub,1,1,2009,OI,1,0,14,27.2,0,7.6,2009,4
09PIPLOI10,169,170,1,169.5,25.5,incub,1,1,2009,OI,1,0,14,28.3,0.8,6.3,2009,4
